"customer_id","recency","frequency","monetary","r_score","f_score","m_score","total_score","costumer_segment"
"15740","48","1","154.88",3,1,1,5,"New costumer"
"13974","48","1","413.59",3,1,2,6,"New costumer"
"15000","47","1","490.52",3,1,2,6,"New costumer"
"16686","47","7","3062.83",3,4,4,11,"Loyal Customer"
"14800","47","12","4339.74",3,4,4,11,"Loyal Customer"
"16768","47","3","478.09",3,3,2,8,"Loyal Customer"
"16017","47","1","211.88",3,1,1,5,"New costumer"
"16007","47","4","1701.94",3,3,4,10,"Loyal Customer"
"15142","46","1","498.74",3,1,2,6,"New costumer"
"14474","46","1","547.66",3,1,2,6,"New costumer"
"13598","46","1","180.17",3,1,1,5,"New costumer"
"14997","46","3","546.20",3,3,2,8,"Loyal Customer"
"14139","46","1","415.82",3,1,2,6,"New costumer"
"16325","46","3","594.24",3,3,2,8,"Loyal Customer"
"17423","46","2","698.41",3,2,3,8,"New costumer"
"17111","46","1","248.61",3,1,1,5,"New costumer"
"17836","46","1","110.21",3,2,1,6,"New costumer"
"14731","46","3","380.02",3,3,2,8,"Loyal Customer"
"14145","46","4","3742.20",3,3,4,10,"Loyal Customer"
"14504","46","4","673.26",3,3,2,8,"Loyal Customer"
"16742","46","1","464.9",3,1,2,6,"New costumer"
"15277","46","1","255.90",3,1,1,5,"New costumer"
"14764","46","1","278.30",3,1,1,5,"New costumer"
"15215","46","3","734.94",3,3,3,9,"Loyal Customer"
"18240","46","1","422.58",3,1,2,6,"New costumer"
"17344","46","1","160.57",3,1,1,5,"New costumer"
"16491","46","1","731.50",3,1,3,7,"New costumer"
"14312","46","6","1611.59",3,4,3,10,"Loyal Customer"
"16444","46","4","654.67",3,3,2,8,"Loyal Customer"
"15592","46","1","388.58",3,2,2,7,"New costumer"
"16019","46","9","3786.24",3,4,4,11,"Loyal Customer"
"17186","46","2","144.00",3,2,1,6,"New costumer"
"14019","46","3","1421.61",3,3,3,9,"Loyal Customer"
"12546","46","2","1161.50",3,3,3,9,"Loyal Customer"
"18045","45","1","189.40",3,1,1,5,"New costumer"
"16708","45","1","656.63",3,1,2,6,"New costumer"
"14001","45","3","2043.08",3,3,4,10,"Loyal Customer"
"15801","45","3","1063.95",3,3,3,9,"Loyal Customer"
"17317","45","3","2600.34",3,3,4,10,"Loyal Customer"
"13182","45","1","121.18",3,2,1,6,"New costumer"
"16023","45","3","719.81",3,3,3,9,"Loyal Customer"
"13165","45","2","1021.48",3,3,3,9,"Loyal Customer"
"17024","45","3","95.85",3,3,1,7,"Loyal Customer"
"18147","45","2","179.34",3,2,1,6,"New costumer"
"17917","45","3","341.28",3,3,2,8,"Loyal Customer"
"13652","45","3","1095.08",3,3,3,9,"Loyal Customer"
"12398","45","1","1635.66",3,1,3,7,"New costumer"
"15786","45","3","4932.20",3,3,4,10,"Loyal Customer"
"15844","45","1","130.74",3,1,1,5,"New costumer"
"15806","45","3","784.58",3,3,3,9,"Loyal Customer"
"15345","45","1","393.54",3,2,2,7,"New costumer"
"16258","45","5","5203.51",3,4,4,11,"Loyal Customer"
"13481","45","5","1804.56",3,4,4,11,"Loyal Customer"
"17004","45","2","1412.94",3,3,3,9,"Loyal Customer"
"16728","45","4","1054.67",3,3,3,9,"Loyal Customer"
"15068","45","2","553.36",3,2,2,7,"New costumer"
"13340","45","7","10736.48",3,4,4,11,"Loyal Customer"
"13176","45","1","492.84",3,1,2,6,"New costumer"
"16750","44","5","623.93",3,4,2,9,"Loyal Customer"
"12879","44","3","573.22",3,3,2,8,"Loyal Customer"
"16418","44","3","675.27",3,3,3,9,"Loyal Customer"
"16071","44","1","326.24",3,2,2,7,"New costumer"
"13601","44","2","693.32",3,2,3,8,"New costumer"
"15240","44","5","1706.57",3,4,4,11,"Loyal Customer"
"12371","44","2","1887.96",3,3,4,10,"Loyal Customer"
"15630","44","2","1186.35",3,3,3,9,"Loyal Customer"
"14598","44","1","221.97",3,1,1,5,"New costumer"
"16415","44","1","210.35",3,1,1,5,"New costumer"
"15516","44","3","62.43",3,3,1,7,"Loyal Customer"
"17928","44","2","212.54",3,2,1,6,"New costumer"
"12448","44","1","449.45",3,1,2,6,"New costumer"
"15158","44","1","401.40",3,2,2,7,"New costumer"
"15320","44","1","267.13",3,1,1,5,"New costumer"
"15656","44","4","748.50",3,3,3,9,"Loyal Customer"
"17712","44","1","522.91",3,1,2,6,"New costumer"
"14754","44","2","638.05",3,2,2,7,"New costumer"
"16225","44","5","1096.32",3,4,3,10,"Loyal Customer"
"12812","44","1","229.64",3,1,1,5,"New costumer"
"16454","44","2","6.90",3,2,1,6,"New costumer"
"18226","44","11","5228.05",3,4,4,11,"Loyal Customer"
"18079","44","4","3651.97",3,3,4,10,"Loyal Customer"
"14315","44","6","2481.13",3,4,4,11,"Loyal Customer"
"16110","44","3","1337.48",3,3,3,9,"Loyal Customer"
"16056","44","1","664.85",3,1,2,6,"New costumer"
"14341","44","8","2182.28",3,4,4,11,"Loyal Customer"
"16188","44","4","981.86",3,3,3,9,"Loyal Customer"
"17470","44","5","1125.07",3,3,3,9,"Loyal Customer"
"16208","44","2","664.26",3,2,2,7,"New costumer"
"17459","43","2","657.30",3,2,2,7,"New costumer"
"13416","43","2","712.50",3,2,3,8,"New costumer"
"15990","43","2","792.11",3,2,3,8,"New costumer"
"15791","43","2","1612.69",3,3,3,9,"Loyal Customer"
"12456","43","3","3181.04",3,3,4,10,"Loyal Customer"
"17895","43","1","98.00",3,1,1,5,"New costumer"
"15659","43","1","306.45",3,1,1,5,"New costumer"
"15821","43","2","570.96",3,2,2,7,"New costumer"
"15835","43","4","954.09",3,3,3,9,"Loyal Customer"
"14379","43","2","348.10",3,2,2,7,"New costumer"
"14842","43","4","2824.69",3,3,4,10,"Loyal Customer"
"14690","43","2","371.70",3,2,2,7,"New costumer"
"16232","43","4","990.88",3,3,3,9,"Loyal Customer"
"13107","43","4","1531.62",3,3,3,9,"Loyal Customer"
"17684","43","1","239.41",3,1,1,5,"New costumer"
"17175","43","4","1443.69",3,3,3,9,"Loyal Customer"
"18276","43","1","335.86",3,2,2,7,"New costumer"
"16847","43","1","193.44",3,1,1,5,"New costumer"
"14752","43","1","389.64",3,2,2,7,"New costumer"
"16345","43","1","575.41",3,1,2,6,"New costumer"
"17414","43","2","778.00",3,2,3,8,"New costumer"
"17878","43","1","379.45",3,2,2,7,"New costumer"
"12536","42","3","12601.83",3,3,4,10,"Loyal Customer"
"14738","42","7","1314.45",3,4,3,10,"Loyal Customer"
"17669","42","7","3406.72",3,4,4,11,"Loyal Customer"
"12432","42","5","5059.32",3,4,4,11,"Loyal Customer"
"14218","42","1","169.48",3,1,1,5,"New costumer"
"14232","42","5","2048.07",3,4,4,11,"Loyal Customer"
"16648","42","1","290.66",3,1,1,5,"New costumer"
"12430","42","1","256.40",3,1,1,5,"New costumer"
"12678","42","12","17628.46",3,4,4,11,"Loyal Customer"
"14239","42","11","2380.85",3,4,4,11,"Loyal Customer"
"16026","42","1","236.09",3,1,1,5,"New costumer"
"14357","42","1","225.77",3,1,1,5,"New costumer"
"15096","42","1","219.39",3,1,1,5,"New costumer"
"13654","42","6","2707.33",3,4,4,11,"Loyal Customer"
"18287","42","3","1837.28",3,3,4,10,"Loyal Customer"
"13993","42","9","3466.36",3,4,4,11,"Loyal Customer"
"14221","42","9","3432.80",3,4,4,11,"Loyal Customer"
"15014","42","2","260.17",3,2,1,6,"New costumer"
"14412","42","2","770.03",3,2,3,8,"New costumer"
"15622","42","9","3709.56",3,4,4,11,"Loyal Customer"
"14498","42","5","1957.32",3,4,4,11,"Loyal Customer"
"16843","42","16","10196.57",3,4,4,11,"Loyal Customer"
"17418","42","2","463.46",3,2,2,7,"New costumer"
"16680","42","1","183.70",3,1,1,5,"New costumer"
"16150","42","5","2053.02",3,3,4,10,"Loyal Customer"
"15288","42","5","2306.52",3,3,4,10,"Loyal Customer"
"18261","42","2","324.24",3,2,2,7,"New costumer"
"16102","42","3","1842.14",3,3,4,10,"Loyal Customer"
"14004","42","7","4582.64",3,4,4,11,"Loyal Customer"
"13538","42","7","1280.85",3,4,3,10,"Loyal Customer"
"17545","42","3","645.96",3,3,2,8,"Loyal Customer"
"14716","42","2","329.68",3,2,2,7,"New costumer"
"17272","41","4","2148.63",3,3,4,10,"Loyal Customer"
"17837","41","8","1593.38",3,4,3,10,"Loyal Customer"
"17839","41","1","338.80",3,2,2,7,"New costumer"
"13812","41","3","539.00",3,3,2,8,"Loyal Customer"
"16554","41","3","837.10",3,3,3,9,"Loyal Customer"
"12895","41","2","372.80",3,2,2,7,"New costumer"
"15860","40","8","977.21",3,4,3,10,"Loyal Customer"
"14810","40","11","2087.88",3,4,4,11,"Loyal Customer"
"16601","40","1","244.80",3,1,1,5,"New costumer"
"13278","40","1","542.73",3,1,2,6,"New costumer"
"17609","40","5","1112.22",3,4,3,10,"Loyal Customer"
"14040","40","12","3614.92",3,4,4,11,"Loyal Customer"
"14582","40","1","114.11",3,2,1,6,"New costumer"
"13524","40","5","680.18",3,4,3,10,"Loyal Customer"
"14179","40","2","719.78",3,2,3,8,"New costumer"
"15370","40","7","2386.05",3,4,4,11,"Loyal Customer"
"16235","40","5","867.31",3,4,3,10,"Loyal Customer"
"15865","40","3","895.13",3,3,3,9,"Loyal Customer"
"13566","40","2","874.71",3,2,3,8,"New costumer"
"17372","40","8","1342.68",3,4,3,10,"Loyal Customer"
"15708","40","7","3364.24",3,4,4,11,"Loyal Customer"
"17255","40","2","298.41",3,2,1,6,"New costumer"
"15059","40","9","1337.72",3,4,3,10,"Loyal Customer"
"14077","40","5","499.42",3,4,2,9,"Loyal Customer"
"17018","40","2","920.10",3,2,3,8,"New costumer"
"12581","39","1","197.71",3,1,1,5,"New costumer"
"13607","39","1","678.01",3,1,3,7,"New costumer"
"15376","39","3","1233.36",3,3,3,9,"Loyal Customer"
"15521","39","8","3000.20",3,4,4,11,"Loyal Customer"
"15667","39","1","301.32",3,1,1,5,"New costumer"
"14158","39","1","507.66",3,1,2,6,"New costumer"
"17951","39","3","1008.54",3,3,3,9,"Loyal Customer"
"15478","39","2","1441.42",3,3,3,9,"Loyal Customer"
"16836","39","2","251.87",3,2,1,6,"New costumer"
"12571","39","2","519.61",3,2,2,7,"New costumer"
"13813","39","4","1366.86",3,3,3,9,"Loyal Customer"
"13103","39","1","243.94",3,1,1,5,"New costumer"
"13544","39","2","291.41",3,2,1,6,"New costumer"
"15748","39","1","149.31",3,1,1,5,"New costumer"
"16049","39","3","1111.79",3,3,3,9,"Loyal Customer"
"14808","39","8","2741.17",3,4,4,11,"Loyal Customer"
"16190","39","1","215.08",3,1,1,5,"New costumer"
"13186","39","3","1575.89",3,3,3,9,"Loyal Customer"
"15752","39","7","2637.38",3,4,4,11,"Loyal Customer"
"15385","39","1","316.88",3,2,2,7,"New costumer"
"17447","39","2","541.53",3,2,2,7,"New costumer"
"17373","39","4","646.92",3,3,2,8,"Loyal Customer"
"17796","39","4","697.90",3,3,3,9,"Loyal Customer"
"12909","39","5","2178.67",3,4,4,11,"Loyal Customer"
"17213","39","7","2781.23",3,4,4,11,"Loyal Customer"
"14295","39","1","166.20",3,1,1,5,"New costumer"
"13421","39","2","1851.08",3,3,4,10,"Loyal Customer"
"13617","39","3","544.18",3,3,2,8,"Loyal Customer"
"13145","39","4","618.52",3,3,2,8,"Loyal Customer"
"15669","39","4","684.34",3,3,3,9,"Loyal Customer"
"15360","39","1","427.93",3,1,2,6,"New costumer"
"18067","39","1","396.33",3,2,2,7,"New costumer"
"16960","38","3","507.05",3,3,2,8,"Loyal Customer"
"16029","38","63","81024.84",3,4,4,11,"Loyal Customer"
"12674","38","4","1970.60",3,3,4,10,"Loyal Customer"
"12588","38","1","214.90",3,1,1,5,"New costumer"
"15018","38","3","496.21",3,3,2,8,"Loyal Customer"
"13327","38","8","3627.77",3,4,4,11,"Loyal Customer"
"12491","38","1","460.40",3,1,2,6,"New costumer"
"12552","38","2","437.82",3,2,2,7,"New costumer"
"13461","38","3","1445.00",3,3,3,9,"Loyal Customer"
"14995","38","2","233.23",3,2,1,6,"New costumer"
"15329","38","3","1049.70",3,3,3,9,"Loyal Customer"
"13292","38","2","578.94",3,2,2,7,"New costumer"
"14167","38","4","574.84",3,3,2,8,"Loyal Customer"
"17166","38","2","206.34",3,2,1,6,"New costumer"
"16018","38","2","408.90",3,2,2,7,"New costumer"
"18257","38","8","2337.63",3,4,4,11,"Loyal Customer"
"12522","38","2","192.72",3,2,1,6,"New costumer"
"13726","38","2","1079.66",3,3,3,9,"Loyal Customer"
"17396","38","8","7330.80",3,4,4,11,"Loyal Customer"
"16830","38","1","325.91",3,2,2,7,"New costumer"
"13982","38","4","1871.81",3,3,4,10,"Loyal Customer"
"17733","38","2","692.19",3,2,3,8,"New costumer"
"15974","38","7","3442.15",3,4,4,11,"Loyal Customer"
"16969","38","3","650.41",3,3,2,8,"Loyal Customer"
"14345","38","1","108.98",3,2,1,6,"New costumer"
"16825","38","2","775.18",3,2,3,8,"New costumer"
"16127","38","1","656.25",3,1,2,6,"New costumer"
"13697","38","1","151.30",3,1,1,5,"New costumer"
"14485","38","1","165.75",3,1,1,5,"New costumer"
"16747","37","2","836.06",3,2,3,8,"New costumer"
"12594","37","10","3338.22",3,4,4,11,"Loyal Customer"
"18105","37","1","113.48",3,2,1,6,"New costumer"
"16308","37","4","2560.00",3,3,4,10,"Loyal Customer"
"15847","37","2","389.27",3,2,2,7,"New costumer"
"16014","37","3","662.38",3,3,2,8,"Loyal Customer"
"12779","37","8","3981.36",3,4,4,11,"Loyal Customer"
"15576","37","1","940.67",3,2,3,8,"New costumer"
"16043","37","4","773.99",3,3,3,9,"Loyal Customer"
"17966","37","5","1098.43",3,4,3,10,"Loyal Customer"
"16884","37","2","429.84",3,2,2,7,"New costumer"
"13477","37","6","1454.58",3,4,3,10,"Loyal Customer"
"17696","37","8","2285.71",3,4,4,11,"Loyal Customer"
"16729","37","21","7239.92",3,4,4,11,"Loyal Customer"
"17965","37","14","2622.57",3,4,4,11,"Loyal Customer"
"14383","37","3","1247.69",3,3,3,9,"Loyal Customer"
"12830","37","6","6814.64",3,4,4,11,"Loyal Customer"
"16971","37","1","357.21",3,2,2,7,"New costumer"
"17719","37","15","5396.04",3,4,4,11,"Loyal Customer"
"18270","37","2","283.15",3,2,1,6,"New costumer"
"15275","37","1","615.14",3,1,2,6,"New costumer"
"15830","37","1","576.00",3,1,2,6,"New costumer"
"15065","37","4","3158.13",3,3,4,10,"Loyal Customer"
"15423","37","1","43.50",3,1,1,5,"New costumer"
"13728","36","6","1016.14",3,4,3,10,"Loyal Customer"
"16367","36","2","804.49",3,2,3,8,"New costumer"
"18164","36","1","399.65",3,2,2,7,"New costumer"
"13271","36","1","217.38",3,1,1,5,"New costumer"
"17816","36","4","36.56",3,3,1,7,"Loyal Customer"
"15551","36","1","436.06",3,1,2,6,"New costumer"
"12808","36","3","483.65",3,3,2,8,"Loyal Customer"
"14815","36","2","778.50",3,2,3,8,"New costumer"
"16221","36","3","864.86",3,3,3,9,"Loyal Customer"
"17442","36","6","2248.56",3,4,4,11,"Loyal Customer"
"13636","36","5","949.12",3,4,3,10,"Loyal Customer"
"17999","36","2","382.06",3,2,2,7,"New costumer"
"16706","36","3","531.35",3,3,2,8,"Loyal Customer"
"17653","36","4","1207.56",3,3,3,9,"Loyal Customer"
"18104","36","1","754.64",3,1,3,7,"New costumer"
"15651","36","3","646.30",3,3,2,8,"Loyal Customer"
"15998","36","5","3089.97",3,4,4,11,"Loyal Customer"
"15227","36","5","1219.40",3,4,3,10,"Loyal Customer"
"14974","36","1","114.39",3,2,1,6,"New costumer"
"14098","36","1","147.35",3,1,1,5,"New costumer"
"17947","36","1","176.68",3,1,1,5,"New costumer"
"13904","36","2","332.64",3,2,2,7,"New costumer"
"17800","36","9","1199.01",3,4,3,10,"Loyal Customer"
"16337","36","1","151.05",3,1,1,5,"New costumer"
"13316","36","4","5977.73",3,3,4,10,"Loyal Customer"
"16841","36","6","1869.82",3,4,4,11,"Loyal Customer"
"14528","36","1","364.22",3,2,2,7,"New costumer"
"14856","35","3","1311.38",3,3,3,9,"Loyal Customer"
"18081","35","3","343.45",3,3,2,8,"Loyal Customer"
"12431","35","15","6487.45",3,4,4,11,"Loyal Customer"
"14150","35","2","658.64",3,2,2,7,"New costumer"
"14636","35","2","609.85",3,2,2,7,"New costumer"
"12944","35","2","604.51",3,2,2,7,"New costumer"
"13168","35","4","1319.19",3,3,3,9,"Loyal Customer"
"13324","35","10","7121.95",3,4,4,11,"Loyal Customer"
"15010","35","1","308.94",3,2,2,7,"New costumer"
"12397","35","2","2409.90",3,3,4,10,"Loyal Customer"
"14913","35","4","1227.43",3,3,3,9,"Loyal Customer"
"18205","35","2","517.36",3,2,2,7,"New costumer"
"17634","35","9","2361.97",3,4,4,11,"Loyal Customer"
"16914","35","1","208.46",3,1,1,5,"New costumer"
"17403","35","1","281.62",3,1,1,5,"New costumer"
"12352","35","8","2506.04",3,4,4,11,"Loyal Customer"
"13592","35","4","247.96",3,3,1,7,"Loyal Customer"
"15605","35","5","1198.23",3,3,3,9,"Loyal Customer"
"17076","35","3","841.08",3,3,3,9,"Loyal Customer"
"15722","35","5","2222.56",3,4,4,11,"Loyal Customer"
"17078","35","2","378.20",3,2,2,7,"New costumer"
"18035","35","3","730.40",3,3,3,9,"Loyal Customer"
"17193","35","7","1699.30",3,4,4,11,"Loyal Customer"
"17930","35","5","1740.48",3,4,4,11,"Loyal Customer"
"18022","35","1","668.11",3,1,2,6,"New costumer"
"15252","35","2","740.78",3,2,3,8,"New costumer"
"17979","35","4","757.71",3,3,3,9,"Loyal Customer"
"17203","35","6","3563.85",3,4,4,11,"Loyal Customer"
"13721","35","1","524.14",3,1,2,6,"New costumer"
"16602","35","1","528.08",3,1,2,6,"New costumer"
"12576","35","5","1315.83",3,4,3,10,"Loyal Customer"
"17351","35","3","587.15",3,3,2,8,"Loyal Customer"
"15809","35","5","515.77",3,4,2,9,"Loyal Customer"
"15612","35","2","195.15",3,2,1,6,"New costumer"
"12544","35","1","372.70",3,2,2,7,"New costumer"
"16409","35","5","2028.88",3,4,4,11,"Loyal Customer"
"12928","34","5","2062.70",3,3,4,10,"Loyal Customer"
"16555","34","2","285.89",3,2,1,6,"New costumer"
"16012","34","3","1415.29",3,3,3,9,"Loyal Customer"
"14592","34","3","570.46",3,3,2,8,"Loyal Customer"
"16318","34","1","328.15",3,2,2,7,"New costumer"
"13938","34","1","71.66",3,1,1,5,"New costumer"
"17233","34","1","190.88",3,1,1,5,"New costumer"
"12577","34","3","657.80",3,3,2,8,"Loyal Customer"
"16887","34","1","194.88",3,1,1,5,"New costumer"
"14971","34","3","1116.57",3,3,3,9,"Loyal Customer"
"15707","34","4","945.58",3,3,3,9,"Loyal Customer"
"13651","34","2","94.20",3,2,1,6,"New costumer"
"15597","34","1","324.57",3,2,2,7,"New costumer"
"17084","34","2","2949.75",3,3,4,10,"Loyal Customer"
"17703","34","3","798.74",3,3,3,9,"Loyal Customer"
"17274","34","1","111.98",3,2,1,6,"New costumer"
"16676","33","4","1592.12",3,3,3,9,"Loyal Customer"
"16445","33","1","230.51",3,1,1,5,"New costumer"
"13527","33","7","2287.51",3,4,4,11,"Loyal Customer"
"13772","33","3","1132.13",3,3,3,9,"Loyal Customer"
"13365","33","2","2225.37",3,3,4,10,"Loyal Customer"
"15952","33","4","806.57",3,3,3,9,"Loyal Customer"
"14936","33","8","8137.02",3,4,4,11,"Loyal Customer"
"16243","33","2","409.10",3,2,2,7,"New costumer"
"16466","33","7","1603.46",3,4,3,10,"Loyal Customer"
"12645","33","4","1775.18",3,3,4,10,"Loyal Customer"
"13532","33","1","210.31",3,1,1,5,"New costumer"
"15017","33","1","125.58",3,2,1,6,"New costumer"
"12838","33","2","683.13",3,2,3,8,"New costumer"
"15407","33","4","1056.44",3,3,3,9,"Loyal Customer"
"14404","33","6","1474.32",3,4,3,10,"Loyal Customer"
"17831","32","1","35.40",3,2,1,6,"New costumer"
"18170","32","3","980.31",3,3,3,9,"Loyal Customer"
"15870","32","1","354.09",3,2,2,7,"New costumer"
"14080","32","1","45.60",3,1,1,5,"New costumer"
"16372","32","2","367.93",3,2,2,7,"New costumer"
"17107","32","6","10815.43",3,4,4,11,"Loyal Customer"
"17082","32","2","2003.85",3,3,4,10,"Loyal Customer"
"15719","32","13","5045.61",3,4,4,11,"Loyal Customer"
"13759","32","2","659.41",3,2,2,7,"New costumer"
"17608","32","2","193.42",3,2,1,6,"New costumer"
"16053","32","2","1511.95",3,3,3,9,"Loyal Customer"
"16771","32","5","2246.81",3,3,4,10,"Loyal Customer"
"16488","32","3","498.80",3,3,2,8,"Loyal Customer"
"17761","32","1","712.78",3,1,3,7,"New costumer"
"15522","32","2","398.84",3,2,2,7,"New costumer"
"15526","32","2","148.44",3,2,1,6,"New costumer"
"15696","32","8","2736.46",3,4,4,11,"Loyal Customer"
"14517","32","2","330.45",3,2,2,7,"New costumer"
"13155","32","4","971.76",3,3,3,9,"Loyal Customer"
"13634","32","5","1575.16",3,4,3,10,"Loyal Customer"
"17164","32","7","2467.35",3,4,4,11,"Loyal Customer"
"15785","32","5","2328.97",3,3,4,10,"Loyal Customer"
"16357","32","3","658.88",3,3,2,8,"Loyal Customer"
"15618","32","4","776.851",3,3,3,9,"Loyal Customer"
"12357","32","1","6207.67",3,1,4,8,"New costumer"
"15427","32","3","1483.14",3,3,3,9,"Loyal Customer"
"12638","32","1","671.69",3,1,2,6,"New costumer"
"15493","32","5","2001.80",3,4,4,11,"Loyal Customer"
"14387","32","3","1770.56",3,3,4,10,"Loyal Customer"
"15025","32","1","377.01",3,2,2,7,"New costumer"
"17430","32","2","265.76",3,2,1,6,"New costumer"
"16612","32","4","1187.66",3,3,3,9,"Loyal Customer"
"13523","32","5","3964.88",3,4,4,11,"Loyal Customer"
"12408","32","5","2888.55",3,4,4,11,"Loyal Customer"
"15513","32","19","14758.22",3,4,4,11,"Loyal Customer"
"13824","32","5","1698.94",3,4,4,11,"Loyal Customer"
"14174","32","1","134.46",3,1,1,5,"New costumer"
"17623","32","1","527.05",3,1,2,6,"New costumer"
"15839","32","3","1048.49",3,3,3,9,"Loyal Customer"
"12484","32","6","4541.72",3,4,4,11,"Loyal Customer"
"14039","32","1","152.20",3,1,1,5,"New costumer"
"13097","32","10","6010.42",3,4,4,11,"Loyal Customer"
"15763","31","2","1086.92",3,3,3,9,"Loyal Customer"
"18150","31","3","566.58",3,3,2,8,"Loyal Customer"
"17964","31","2","471.70",3,2,2,7,"New costumer"
"15249","31","13","6688.46",3,4,4,11,"Loyal Customer"
"16187","31","15","6911.44",3,4,4,11,"Loyal Customer"
"12721","31","6","2656.13",3,4,4,11,"Loyal Customer"
"16732","31","1","603.75",3,1,2,6,"New costumer"
"12832","31","2","383.03",3,2,2,7,"New costumer"
"13710","31","1","180.48",3,1,1,5,"New costumer"
"17219","31","1","114.23",3,2,1,6,"New costumer"
"16637","31","4","1154.47",3,3,3,9,"Loyal Customer"
"14524","31","9","1867.68",3,4,4,11,"Loyal Customer"
"13717","31","6","1445.01",3,4,3,10,"Loyal Customer"
"14360","31","4","2128.23",3,3,4,10,"Loyal Customer"
"15950","31","4","1765.51",3,3,4,10,"Loyal Customer"
"17886","31","3","899.61",3,3,3,9,"Loyal Customer"
"12472","31","7","6572.11",3,4,4,11,"Loyal Customer"
"14050","31","2","746.36",3,2,3,8,"New costumer"
"16362","31","5","734.77",3,4,3,10,"Loyal Customer"
"13381","31","6","3639.31",3,4,4,11,"Loyal Customer"
"13329","31","2","789.00",3,2,3,8,"New costumer"
"15330","31","2","714.96",3,2,3,8,"New costumer"
"14700","31","3","2235.30",3,3,4,10,"Loyal Customer"
"14623","31","5","889.25",3,4,3,10,"Loyal Customer"
"14073","31","1","151.04",3,1,1,5,"New costumer"
"15573","31","2","607.45",3,2,2,7,"New costumer"
"13047","31","10","3237.54",3,4,4,11,"Loyal Customer"
"16348","31","7","1469.45",3,4,3,10,"Loyal Customer"
"17158","31","3","1266.97",3,3,3,9,"Loyal Customer"
"17043","31","4","1735.18",3,3,4,10,"Loyal Customer"
"18016","31","5","1483.56",3,4,3,10,"Loyal Customer"
"15957","31","1","428.89",3,1,2,6,"New costumer"
"14929","31","1","223.88",3,1,1,5,"New costumer"
"17289","31","3","944.41",3,3,3,9,"Loyal Customer"
"18036","31","3","405.62",3,3,2,8,"Loyal Customer"
"16505","31","1","777.60",3,1,3,7,"New costumer"
"13804","30","7","2635.79",3,4,4,11,"Loyal Customer"
"12990","30","3","409.50",3,3,2,8,"Loyal Customer"
"14691","30","5","2114.33",3,4,4,11,"Loyal Customer"
"16880","30","7","1519.08",3,4,3,10,"Loyal Customer"
"13384","30","7","4151.93",3,4,4,11,"Loyal Customer"
"15153","30","1","329.25",3,2,2,7,"New costumer"
"18216","30","1","481.75",3,1,2,6,"New costumer"
"13110","30","7","1488.67",3,4,3,10,"Loyal Customer"
"12949","30","8","4167.22",3,4,4,11,"Loyal Customer"
"12893","30","1","188.14",3,1,1,5,"New costumer"
"16639","30","3","1257.51",3,3,3,9,"Loyal Customer"
"13029","30","3","1247.50",3,3,3,9,"Loyal Customer"
"17313","30","1","2328.84",3,1,4,8,"New costumer"
"17022","30","1","71.00",3,1,1,5,"New costumer"
"13272","30","2","276.56",3,2,1,6,"New costumer"
"16284","30","2","823.97",3,2,3,8,"New costumer"
"18177","30","6","1341.42",3,4,3,10,"Loyal Customer"
"15027","30","4","1066.15",3,3,3,9,"Loyal Customer"
"16205","30","4","761.38",3,3,3,9,"Loyal Customer"
"13695","30","15","2504.13",3,4,4,11,"Loyal Customer"
"13623","30","5","747.78",3,4,3,10,"Loyal Customer"
"17160","30","6","3518.03",3,4,4,11,"Loyal Customer"
"16863","30","2","502.80",3,2,2,7,"New costumer"
"15406","30","2","510.71",3,2,2,7,"New costumer"
"17637","30","2","547.06",3,2,2,7,"New costumer"
"16618","30","5","2647.59",3,4,4,11,"Loyal Customer"
"15356","30","10","2766.50",3,4,4,11,"Loyal Customer"
"14676","30","6","2548.24",3,4,4,11,"Loyal Customer"
"13975","30","6","2526.28",3,4,4,11,"Loyal Customer"
"17515","30","4","639.02",3,3,2,8,"Loyal Customer"
"15043","30","1","537.00",3,1,2,6,"New costumer"
"17633","30","4","1324.84",3,3,3,9,"Loyal Customer"
"14284","30","2","595.25",3,2,2,7,"New costumer"
"14188","30","6","2054.36",3,4,4,11,"Loyal Customer"
"14108","30","2","597.91",3,2,2,7,"New costumer"
"16767","30","11","5580.60",3,4,4,11,"Loyal Customer"
"16837","30","11","3170.98",3,4,4,11,"Loyal Customer"
"13046","30","2","629.31",3,2,2,7,"New costumer"
"16041","30","3","3166.40",3,3,4,10,"Loyal Customer"
"17865","30","20","10526.32",3,4,4,11,"Loyal Customer"
"13867","30","3","1015.29",3,3,3,9,"Loyal Customer"
"12849","30","2","1050.89",3,3,3,9,"Loyal Customer"
"16751","30","1","1764.72",3,1,4,8,"New costumer"
"15103","30","2","703.36",3,2,3,8,"New costumer"
"14214","30","5","1004.38",3,4,3,10,"Loyal Customer"
"13643","30","3","519.44",3,3,2,8,"Loyal Customer"
"17416","29","7","6893.42",3,4,4,11,"Loyal Customer"
"16953","29","1","20.80",3,1,1,5,"New costumer"
"17791","29","1","106.10",3,1,1,5,"New costumer"
"16003","29","5","2735.37",3,4,4,11,"Loyal Customer"
"16986","29","2","1873.20",3,3,4,10,"Loyal Customer"
"17011","29","1","270.90",3,1,1,5,"New costumer"
"17690","29","15","4757.95",3,4,4,11,"Loyal Customer"
"18274","29","1","175.92",3,1,1,5,"New costumer"
"15114","29","10","2760.56",3,4,4,11,"Loyal Customer"
